"Speciality","contract","LicenseNumber","LocationNumber","FacInstanceId","FacilityType","FacilityName","FacilityStatus","LocationAddress","LocationCity","LocationState","LocationZipCode","LocationCounty","MailAddress","MailCity","MailState","MailZipCode","TelephoneNmbr","FaxNmbr","ConfidentialFaxNmbr","RCSRegionUnit","SpecialityCode","ContractCode","FacilityPOC","LicensedBedCount","LicenseExpirationDate","CheckCompleteDate","CheckType","POCId","MemoryCertFlag","Disclosure of Services","Has Reports?","Reports Location",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758752","40014876","51909","AF  ","A Nurse Inspired Family Home 2","OP    ","408 S Virginia Ln","Spokane Valley","WA","99216","Spokane","10510 E 20th Ave","Spokane Valley","WA","99206","(509) 960-7435","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Wangai, George K.","6","","","","807384","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758752","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, Private Duty Nursing, Expanded Community Services, Adult Family Home","753940","40010774","45271","AF  ","A Nurse's Touch Adult Family Home","OP    ","2025 S Blake Rd","Spokane Valley","WA","99216","Spokane","2025 S Blake Rd","Spokane Valley","WA","99216","(509) 340-9982","","(509) 242-1806","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Lemuta, Sheila N.","8","","","","208180","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753940","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753940",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755002","40005247","47013","AF  ","A Nurse's Touch AFH 3 LLC","OP    ","609 N Bowdish Rd","Spokane Valley","WA","99206","Spokane","609 N Bowdish Rd","Spokane Valley","WA","99206","(509) 922-0634","","(509) 922-0634","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Lemuta, Jullie","6","","","","1014916","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755002","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755002",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758821","40014872","51893","AF  ","A peaceful place 2 AFH","OP    ","402 S Virginia Ln","Spokane Valley","WA","99216","Spokane","402 S Virginia Ln","Spokane Valley","WA","99216","(404) 483-8731","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Munyori, Salome","6","","","","881802","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758821","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755650","40011981","47515","AF  ","A Peaceful Place Adult Family Home","OP    ","1908 S Whipple Rd","Spokane Valley","WA","99206","Spokane","1908 S Whipple Rd","Spokane Valley","WA","99206","(509) 381-5107","","(509) 402-1377","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Munyori, Salome","6","","","","881802","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755650","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755650",
"Mental Health, Dementia","Adult Family Home","758756","40015006","52091","AF  ","A PIECE OF PARADISE AFH LLC","OP    ","8506 E Columbia Dr","Spokane","WA","99212","Spokane","8506 E Columbia Dr","Spokane","WA","99212","(208) 319-6869","","","1E","SPMI, SPDE","1080XS-12 ","Pintilie, Daniel","2","","","","1251180","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758756","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","753450","40010422","44423","AF  ","A Plus Quality AFH","OP    ","5226 N McDonald Rd","Spokane Valley","WA","99216","Spokane","5226 N McDonald Rd","Spokane Valley","WA","99216","(916) 993-0324","","(509) 386-9795","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Antim, Elizabeth","8","","","","1025275","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753450","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753450",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","756318","40010953","48396","AF  ","A Rosy Place AFH","OP    ","4819 W Rosewood Ave","Spokane","WA","99208","Spokane","4819 W Rosewood Ave","Spokane","WA","99208","(509) 808-2668","","(509) 309-3892","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Chebe, Rose","6","","","","597701","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756318","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756318",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757009","40013166","49436","AF  ","A Rosy Place, LLC","OP    ","10806 N Klickitat Ct","Spokane","WA","99208","Spokane","10806 N Klickitat Ct","Spokane","WA","99208","(509) 992-8526","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Chebe, Rose","6","","","","597701","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757009","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757009",
"Mental Health, Dementia","Adult Family Home","758609","40014822","51833","AF  ","A Safe Haven LLC","OP    ","14301 E 12th Ave","Spokane Valley","WA","99037","Spokane","14301 E 12th Ave","Spokane Valley","WA","99037","(509) 280-9675","","","1E","SPMI, SPDE","1080XS-12 ","Iapara, Naomi A.","4","","","","846622","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758609","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","752480","40009483","42024","AF  ","AAA Crystal Rose Adult Family Home, Inc","OP    ","4414 S Helena","Spokane","WA","99223","Spokane","PO Box 8401","Spokane","WA","99203","(509) 448-7200","(509) 535-7997","","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Andrews, Steven C.","6","","","","754328","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752480","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752480",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757316","40013522","49919","AF  ","AARONS AT SKYVIEW AFH","OP    ","12005 E 32nd Ave","Spokane Valley","WA","99206","Spokane","12005 E 32nd Ave","Spokane Valley","WA","99206","(509) 919-4850","","(509) 919-4824","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ngugi, Robert M.","5","","","","696924","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757316","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","758442","40013376","51748","AF  ","ABBORTT CONNECTIONS, LLC","OP    ","12124 E Skyview Ave","Spokane Valley","WA","99206","Spokane","12124 E Skyview Ave","Spokane Valley","WA","99206","(509) 808-2061","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Paul, Dan","6","","","","1089273","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758442","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757202","40011064","49608","AF  ","Abbys Care Home LLC","OP    ","15309 N Hunters Pointe Rd","Mead","WA","99021","Spokane","15309 N Hunters Pointe Rd","Mead","WA","99021","(509) 336-9769","","(509) 828-4289","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Sareto, Evelyn C.","6","","","","498891","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757202","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757827","40012003","50792","AF  ","ABCARE ADULT FAMILY HOME LLC","OP    ","1415 W Cherrywood Ct","Spokane","WA","99218","Spokane","1415 W Cherrywood Ct","Spokane","WA","99218","(509) 443-4093","","(509) 800-4211","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Seeru, Jacob N.","6","","","","147049","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757827","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=757827",
"Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","753613","40010445","44470","AF  ","Aberra Adult Family Home","OP    ","1109 N Vista Rd","Spokane Valley","WA","99212","Spokane","1109 N Vista Rd","Spokane Valley","WA","99212","(509) 638-1199","","","1E","SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Aberra, Atalelech M.","4","","","","176448","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753613","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753613",
"Mental Health, Dementia","HCS Meaningful Day, DDA Meaningful Day, Adult Family Home","754057","40010858","45419","AF  ","Abundant Love Adult Family Home","OP    ","11709 N Lancelot Dr","Spokane","WA","99218","Spokane","11709 N Lancelot Dr","Spokane","WA","99218","(509) 474-0528","","(509) 474-0159","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Peterson, Jamie","6","","","","235534","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754057","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754057",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","755424","40011719","47061","AF  ","Acacia Care AFH LLC","OP    ","218 E Empire Ave","Spokane","WA","99207","Spokane","218 E Empire Ave","Spokane","WA","99207","(509) 822-7408","","(800) 822-4597","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kageche, Caroline","6","","","","688869","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755424","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755424",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758816","40014677","51623","AF  ","ACACIA HOUSE AFH LLC","OP    ","3120 S Raymond Cir","Spokane Valley","WA","99206","Spokane","3120 S Raymond Cir","Spokane Valley","WA","99206","(509) 808-2170","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","Seeru, Shadrack","6","","","","1239848","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758816","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758354","40014572","51482","AF  ","Adiani Adult Family Home II","OP    ","2610 S Bolivar Rd","Spokane Valley","WA","99037","Spokane","2610 S Bolivar Rd","Spokane Valley","WA","99037","(509) 934-1022","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","Thuo, Lucy N.","6","","","","556198","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758354","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755730","40012047","47627","AF  ","Adiani Adult Family Home LLC","OP    ","6112 N Audubon St","Spokane ","WA","99205","Spokane","6112 N Audubon St","Spokane ","WA","99205","(509) 960-8124","","(509) 474-1350","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Thuo, Lucy N.","5","","","","556198","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755730","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755730",
"Mental Health, Dementia","Adult Family Home","758302","40014561","51465","AF  ","ADORE HOME AT HORIZONS AFH LLC","OP    ","3404 W Mallard Ave","Spokane","WA","99208","Spokane","3404 W Mallard Ave","Spokane","WA","99208","(509) 798-8106","","","1E","SPMI, SPDE","1080XS-12 ","Chepkorir, Lydiah","6","","","","1188066","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758302","No"," ",
"Mental Health, Dementia","Adult Family Home","758734","40014914","51964","AF  ","Advancecare AFH LLC","OP    ","11718 E Sinto Ave","Spokane Valley","WA","99206","Spokane","11718 E Sinto Ave","Spokane Valley","WA","99206","(509) 862-4326","","","1E","SPMI, SPDE","1080XS-12 ","Njuguna, Jane W.","6","","","","1014709","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758734","No"," ",
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home","755101","40011501","46675","AF  ","Aegis Adult Family Living","OP    ","15923 E Valleyway Ave","Spokane Valley","WA","99037","Spokane","15923 E Valleyway Ave","Spokane Valley","WA","99037","(509) 319-9062","","(509) 340-1419","1E","SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Chery, Chinolder","6","","","","816757","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755101","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755101",
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, DDA Meaningful Day, Adult Family Home","752065","40004847","41161","AF  ","AFFABLE ADULT FAMILY HOME LLC","OP    ","8315 N COLTON PL","SPOKANE","WA","99208","Spokane","8315 N COLTON PL","SPOKANE","WA","99208","(509) 468-2145","","(509) 598-8934","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ye, Jing","5","","","","1008607","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752065","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752065",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755725","40012032","47606","AF  ","Affectionate Care Adult Family Home LLC","OP    ","4227 W Arrowhead Rd","Spokane","WA","99208","Spokane","4227 W Arrowhead Rd","Spokane","WA","99208","(509) 315-9957","","(509) 931-9700","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kiarie, Peris W.","6","","","","1025496","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755725","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755725",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","753094","40010174","43892","AF  ","Affinity Adult Family Home","OP    ","1617 E 17th Ave","Spokane","WA","99203","Spokane","1617 E 17th Ave","Spokane","WA","99203","(509) 868-0207","(509) 443-4423","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Unogu, Damian O.","6","","","","177613","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753094","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753094",
"Mental Health, Dementia, Developmental Disabilities","WCF Respite, WCF AFH SOW, Adult Family Home","758757","40015024","52112","AF  ","AFFINITY AFH LLC","OP    ","5810 N Drumheller St","Spokane","WA","99205","Spokane","5810 N Drumheller St","Spokane","WA","99205","(509) 808-2665","","","1E","SPMI, SPDE, SPDD","1403XS-12 , 1403XS-12 , 1080XS-12 ","JONES, KHIARA D.","6","","","","1056747","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758757","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","756707","40012885","49006","AF  ","Affluent Living LLC","OP    ","4511 N. Avalon Ct.","Spokane Valley","WA","99216","Spokane","4511 N. Avalon Ct.","Spokane Valley","WA","99216","(509) 499-6825","(866) 622-6253","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Eichorn, Letlhogonolo S.","6","","","","550478","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756707","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756707",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, DDA Meaningful Day, Adult Family Home","756092","40012321","48106","AF  ","Affordable Care AFH, LLC","OP    ","4929 N Martin St","Spokane","WA","99207","Spokane","4929 N Martin St","Spokane","WA","99207","(206) 235-4315","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Githinji, Sarah W.","5","","","","603398","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=756092","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=756092",
"Mental Health, Dementia, Developmental Disabilities","Adult Family Home","758155","40014373","51163","AF  ","AFRICARE AFH LLC","OP    ","5605 S Stone St","Spokane","WA","99223","Spokane","5605 S Stone St","Spokane","WA","99223","(509) 505-4032","","","1E","SPMI, SPDE, SPDD","1080XS-12 ","Kimani, Rebeccah","4","","","","1162450","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758155","No"," ",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, HCS Meaningful Day, Expanded Community Services, DDA Meaningful Day, Adult Family Home","755231","40011667","46971","AF  ","AFYA Care Adult Family Home LLC","OP    ","5811 E Woodlawn Dr","Spokane Valley","WA","99212","Spokane","5811 E Woodlawn Dr","Spokane Valley","WA","99212","(509) 474-0120","(509) 315-4407","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","KURIA, RUTH M.","5","","","","599126","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755231","Yes","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=755231",
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home","757366","40013282","49600","AF  ","Agape Care Adult Family Home LLC","OP    ","13422 E 25th Ave","Spokane Valley","WA","99216","Spokane","5808 North Cristy Ln","Spokane","WA","99212","(509) 944-1525","","","1E","SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Hood, Keisha","5","","","","1026020","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=757366","No"," ",
"Mental Health, Dementia","Adult Family Home","758303","40014506","51383","AF  ","Agape Care Home LLC","OP    ","2012 S University Rd","Spokane Valley","WA","99206","Spokane","2012 S University Rd","Spokane Valley","WA","99206","(714) 365-1398","","","1E","SPMI, SPDE","1080XS-12 ","Birceanu, Michelle","5","","","","1179927","False","https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=758303","No"," ",
